================ Training Loss (Thu Dec  4 14:21:34 2025) ================
[Rank 0] (epoch: 1, iters: 3900, time: 0.307, data: 0.000) , D_A: 0.142, G_A: 0.193, cycle_A: 0.874, idt_A: 0.723, D_B: 0.228, G_B: 0.485, cycle_B: 1.454, idt_B: 0.310

[Rank 0] (epoch: 1, iters: 4000, time: 0.772, data: 0.001) , D_A: 0.205, G_A: 0.656, cycle_A: 1.480, idt_A: 0.779, D_B: 0.252, G_B: 0.251, cycle_B: 1.679, idt_B: 0.556

[Rank 0] (epoch: 1, iters: 4100, time: 0.294, data: 0.000) , D_A: 0.169, G_A: 0.352, cycle_A: 1.080, idt_A: 0.405, D_B: 0.221, G_B: 0.186, cycle_B: 0.904, idt_B: 0.516

[Rank 0] (epoch: 1, iters: 4200, time: 0.284, data: 0.000) , D_A: 0.243, G_A: 0.077, cycle_A: 0.797, idt_A: 0.444, D_B: 0.280, G_B: 0.262, cycle_B: 0.937, idt_B: 0.404

[Rank 0] (epoch: 1, iters: 4300, time: 0.297, data: 0.000) , D_A: 0.346, G_A: 0.108, cycle_A: 1.258, idt_A: 0.797, D_B: 0.312, G_B: 0.462, cycle_B: 1.524, idt_B: 0.584

[Rank 0] (epoch: 1, iters: 4400, time: 0.463, data: 0.000) , D_A: 0.206, G_A: 0.309, cycle_A: 0.528, idt_A: 0.646, D_B: 0.279, G_B: 0.557, cycle_B: 1.505, idt_B: 0.248

[Rank 0] (epoch: 1, iters: 4500, time: 0.290, data: 0.000) , D_A: 0.234, G_A: 0.777, cycle_A: 0.733, idt_A: 0.510, D_B: 0.306, G_B: 0.191, cycle_B: 1.060, idt_B: 0.351

[Rank 0] (epoch: 1, iters: 4600, time: 0.295, data: 0.000) , D_A: 0.106, G_A: 0.188, cycle_A: 0.724, idt_A: 0.341, D_B: 0.318, G_B: 0.335, cycle_B: 0.762, idt_B: 0.384

[Rank 0] (epoch: 1, iters: 4700, time: 0.294, data: 0.001) , D_A: 0.189, G_A: 0.394, cycle_A: 0.749, idt_A: 0.549, D_B: 0.452, G_B: 0.186, cycle_B: 1.163, idt_B: 0.292

[Rank 0] (epoch: 1, iters: 4800, time: 0.445, data: 0.000) , D_A: 0.184, G_A: 0.358, cycle_A: 0.912, idt_A: 0.833, D_B: 0.152, G_B: 0.146, cycle_B: 1.780, idt_B: 0.368

[Rank 0] (epoch: 1, iters: 4900, time: 0.290, data: 0.000) , D_A: 0.215, G_A: 0.372, cycle_A: 2.684, idt_A: 0.767, D_B: 0.109, G_B: 0.455, cycle_B: 1.485, idt_B: 1.070

[Rank 0] (epoch: 1, iters: 5000, time: 0.290, data: 0.000) , D_A: 0.198, G_A: 0.327, cycle_A: 1.168, idt_A: 0.452, D_B: 0.159, G_B: 0.359, cycle_B: 1.168, idt_B: 0.331

[Rank 0] (epoch: 1, iters: 5100, time: 0.290, data: 0.001) , D_A: 0.119, G_A: 0.692, cycle_A: 0.777, idt_A: 0.392, D_B: 0.164, G_B: 0.312, cycle_B: 0.802, idt_B: 0.344

[Rank 0] (epoch: 1, iters: 5200, time: 0.476, data: 0.000) , D_A: 0.349, G_A: 0.082, cycle_A: 1.272, idt_A: 0.695, D_B: 0.359, G_B: 0.150, cycle_B: 1.232, idt_B: 0.657

[Rank 0] (epoch: 1, iters: 5300, time: 0.292, data: 0.001) , D_A: 0.210, G_A: 0.614, cycle_A: 1.233, idt_A: 0.667, D_B: 0.246, G_B: 0.493, cycle_B: 1.773, idt_B: 0.348

[Rank 0] (epoch: 1, iters: 5400, time: 0.297, data: 0.000) , D_A: 0.179, G_A: 0.235, cycle_A: 0.684, idt_A: 0.470, D_B: 0.238, G_B: 0.199, cycle_B: 1.091, idt_B: 0.251

[Rank 0] (epoch: 1, iters: 5500, time: 0.285, data: 0.000) , D_A: 0.152, G_A: 0.361, cycle_A: 0.567, idt_A: 0.604, D_B: 0.286, G_B: 0.283, cycle_B: 1.285, idt_B: 0.281

[Rank 0] (epoch: 1, iters: 5600, time: 0.482, data: 0.000) , D_A: 0.231, G_A: 0.884, cycle_A: 1.577, idt_A: 0.308, D_B: 0.328, G_B: 0.311, cycle_B: 0.912, idt_B: 0.376

[Rank 0] (epoch: 1, iters: 5700, time: 0.285, data: 0.001) , D_A: 0.190, G_A: 0.171, cycle_A: 0.663, idt_A: 0.245, D_B: 0.305, G_B: 0.371, cycle_B: 0.575, idt_B: 0.227

[Rank 0] (epoch: 1, iters: 5800, time: 0.293, data: 0.000) , D_A: 0.200, G_A: 0.453, cycle_A: 0.824, idt_A: 0.673, D_B: 0.495, G_B: 1.072, cycle_B: 2.013, idt_B: 0.394

[Rank 0] (epoch: 1, iters: 5900, time: 0.294, data: 0.000) , D_A: 0.203, G_A: 0.329, cycle_A: 2.724, idt_A: 0.475, D_B: 0.203, G_B: 0.292, cycle_B: 1.066, idt_B: 0.998

[Rank 0] (epoch: 1, iters: 6000, time: 0.572, data: 0.000) , D_A: 0.264, G_A: 0.323, cycle_A: 1.011, idt_A: 0.414, D_B: 0.204, G_B: 0.292, cycle_B: 0.935, idt_B: 0.319

[Rank 0] (epoch: 1, iters: 6100, time: 0.291, data: 0.000) , D_A: 0.205, G_A: 0.306, cycle_A: 1.224, idt_A: 0.340, D_B: 0.216, G_B: 0.389, cycle_B: 0.995, idt_B: 0.502

[Rank 0] (epoch: 1, iters: 6200, time: 0.295, data: 0.000) , D_A: 0.209, G_A: 0.517, cycle_A: 1.366, idt_A: 0.301, D_B: 0.167, G_B: 0.307, cycle_B: 0.880, idt_B: 0.562

[Rank 0] (epoch: 1, iters: 6300, time: 0.289, data: 0.000) , D_A: 0.199, G_A: 0.202, cycle_A: 1.071, idt_A: 0.955, D_B: 0.330, G_B: 0.251, cycle_B: 2.492, idt_B: 0.440

